"country","iso2c","iso3c","year","status","lastupdated","NY.GDP.PCAP.PP.CD","SE.XPD.TOTL.GD.ZS","SE.TER.ENRR","SE.ADT.LITR.ZS","region","capital","longitude","latitude","income","lending"
"Israel","IL","ISR",2007,"","2025-10-07",28265.876329699,5.34945011138916,57.1039505004883,NA,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2008,"","2025-10-07",28083.8366135952,5.42382001876831,56.4970207214355,NA,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2015,"","2025-10-07",35868.9736376014,5.81091022491455,60.8227882385254,NA,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2000,"","2025-10-07",25783.17345746,5.94367980957031,48.2686614990234,NA,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2013,"","2025-10-07",34827.3647351146,5.78606986999512,62.0624198913574,NA,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2014,"","2025-10-07",34816.2422460071,5.70907020568848,62.1056289672852,NA,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2003,"","2025-10-07",24678.3961628026,6.13924980163574,54.520580291748,NA,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2004,"","2025-10-07",26071.0504006881,5.75651979446411,53.9075012207031,NA,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2002,"","2025-10-07",26101.3287841133,6.26308012008667,54.9123497009277,NA,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Italy","IT","ITA",2008,"","2025-10-07",35422.3424391113,4.37188005447388,67.5799865722656,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2004,"","2025-10-07",29584.8026525468,4.37003993988037,63.3327293395996,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2015,"","2025-10-07",37394.4535005423,4.05422019958496,60.941291809082,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2009,"","2025-10-07",34483.7311008116,4.50415992736816,66.9516296386719,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2002,"","2025-10-07",28833.0217903129,4.41520023345947,56.3153915405273,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2014,"","2025-10-07",36665.68576775,4.04026985168457,60.8831481933594,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2000,"","2025-10-07",27146.321184003,4.27994012832642,50.2729187011719,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2007,"","2025-10-07",34108.772309859,4.08762979507446,68.8725967407227,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2005,"","2025-10-07",30137.8180374437,4.22292995452881,65.3270263671875,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2003,"","2025-10-07",29252.9002536241,4.52655982971191,60.0055885314941,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2006,"","2025-10-07",32460.5509873353,4.50463008880615,67.2835083007812,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2011,"","2025-10-07",36392.2827759493,4.09430980682373,64.2492523193359,98.8499984741211,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2001,"","2025-10-07",28137.0558622418,4.63415002822876,53.4531898498535,98.4199981689453,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2017,"","2025-10-07",42142.3435406885,4.02662992477417,62.69580078125,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2010,"","2025-10-07",34977.9942339965,4.31625986099243,65.3790435791016,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2018,"","2025-10-07",43386.7005868803,4.24093008041382,64.4753265380859,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2019,"","2025-10-07",46661.9105159611,4.07843017578125,65.6895065307617,99.3499984741211,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2012,"","2025-10-07",36281.1014243506,4.03481006622315,62.3447418212891,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2013,"","2025-10-07",36459.2950248716,4.12192010879517,60.8925285339355,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2016,"","2025-10-07",40482.562999856,3.795490026474,61.3571014404297,NA,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Jamaica","JM","JAM",2014,"","2025-10-07",8732.81302337564,6.01586008071899,NA,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2015,"","2025-10-07",8985.5766781795,5.45522022247315,26.2334142821948,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2002,"","2025-10-07",6851.86107429481,5.37522983551025,16.8487892150879,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2012,"","2025-10-07",8373.49511562946,6.11246013641357,27.0686781072538,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2001,"","2025-10-07",6655.64866973445,5.38103008270264,16.0548496246338,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2013,"","2025-10-07",8630.24204465441,6.25108003616333,25.6212147817614,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2011,"","2025-10-07",8353.30747710674,6.26664018630981,24.7684625492773,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2019,"","2025-10-07",10083.5268300622,5.16364002227783,NA,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2010,"","2025-10-07",8080.14850837338,6.37060022354126,25.3770890609495,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2016,"","2025-10-07",9399.25792305103,5.31461000442505,NA,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2017,"","2025-10-07",9820.20736957038,5.26016998291016,NA,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2018,"","2025-10-07",10035.2797738175,5.41380977630615,NA,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2003,"","2025-10-07",7199.54584725599,4.25684976577759,18.8019199371338,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2000,"","2025-10-07",6463.53022417725,4.98346996307373,13.8694095611572,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2004,"","2025-10-07",7447.27601729017,3.91254997253418,18.9983196258545,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2006,"","2025-10-07",8132.5314103817,NA,17.2686595916748,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2009,"","2025-10-07",8135.43134581261,6.19848012924194,22.2321395874023,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2008,"","2025-10-07",8488.09375344581,6.19131994247437,22.3192901611328,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2007,"","2025-10-07",8432.41041394292,5.49022006988525,NA,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2005,"","2025-10-07",7706.631562322,4.61641979217529,17.27659034729,NA,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Japan","JP","JPN",2003,"","2025-10-07",29392.2489916186,3.46662998199463,NA,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2004,"","2025-10-07",30830.6584466434,3.42611002922058,NA,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2002,"","2025-10-07",28623.5884479367,3.40898990631104,NA,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2010,"","2025-10-07",35335.3735103814,3.59951996803284,NA,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2001,"","2025-10-07",27942.346651133,3.40082001686096,NA,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2000,"","2025-10-07",27287.2701912718,3.46011996269226,NA,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2018,"","2025-10-07",42141.9352987758,3.07782006263733,62.2089385986328,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2019,"","2025-10-07",42678.1511448354,3.15533995628357,62.1184997558594,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2014,"","2025-10-07",39555.4120089198,3.41529989242554,62.7269897460938,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2005,"","2025-10-07",32169.867493646,3.31493997573852,NA,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2009,"","2025-10-07",33547.2834245767,NA,NA,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2016,"","2025-10-07",40596.9686628995,3.14643001556396,63.1872291564941,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2017,"","2025-10-07",41444.2157443912,3.13057994842529,62.4629783630371,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2007,"","2025-10-07",35015.9865745127,3.27934002876282,NA,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2015,"","2025-10-07",40906.594569246,3.31221008300781,62.4726600646973,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2006,"","2025-10-07",33634.6317066787,3.27667999267578,NA,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2012,"","2025-10-07",37605.9742614539,3.41945004463196,NA,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2013,"","2025-10-07",39402.0250988025,3.40875005722046,62.8381881713867,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2008,"","2025-10-07",35273.791152156,3.27241992950439,NA,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2011,"","2025-10-07",36214.4397740241,3.60527992248535,NA,NA,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Jordan","JO","JOR",2019,"","2025-10-07",9429.07279552037,2.98846006393433,30.1108403894558,NA,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2013,"","2025-10-07",9816.59855653123,3.78372228032099,NA,NA,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2011,"","2025-10-07",9631.9289925536,3.59900580598478,37.4216386327285,95.9000015258789,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2009,"","2025-10-07",9290.80855352127,NA,42.0630187988281,NA,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2012,"","2025-10-07",9738.53746926194,3.63716008451231,43.9161464129347,97.8899993896484,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2017,"","2025-10-07",9265.51536720733,3.21305990219116,28.6210570991622,NA,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2000,"","2025-10-07",5640.65728199166,NA,NA,NA,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2007,"","2025-10-07",8415.71166017339,NA,38.7338409423828,92.1999969482422,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2008,"","2025-10-07",8983.21332423459,NA,41.3684692382812,NA,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2010,"","2025-10-07",9416.64386806071,3.16850989003323,37.7581337455828,92.5500030517578,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2003,"","2025-10-07",6499.97887800748,NA,36.0558204650879,89.8899993896484,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2004,"","2025-10-07",7073.8458160703,NA,40.467830657959,NA,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2005,"","2025-10-07",7696.9450167189,NA,39.7074890136719,91.129997253418,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2001,"","2025-10-07",5948.01217949518,NA,NA,NA,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2018,"","2025-10-07",9042.39781871198,2.95461988449097,31.5562985544301,95.4300003051758,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2002,"","2025-10-07",6256.49643944543,NA,32.2784004211426,NA,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2006,"","2025-10-07",8045.64056215005,NA,37.8664016723633,NA,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2014,"","2025-10-07",9144.67793204995,3.76692408663556,NA,NA,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2015,"","2025-10-07",8967.07995837808,3.71272133351629,36.6284278762539,NA,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2016,"","2025-10-07",8747.87860930851,3.45282006263733,34.0612635636995,NA,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Kazakhstan","KZ","KAZ",2010,"","2025-10-07",18641.8061477073,3.58735481721566,46.7229330476587,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2006,"","2025-10-07",14965.7723195676,2.62678003311157,54.5240592956543,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2000,"","2025-10-07",7418.19612076858,3.25661993026733,30.799259185791,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2009,"","2025-10-07",17389.0145838316,3.06071996688843,NA,99.7300033569336,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2003,"","2025-10-07",10532.4466973491,NA,NA,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2004,"","2025-10-07",11777.1119570134,2.25590991973877,NA,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2013,"","2025-10-07",23754.1341952117,3.44564886564109,45.8669276379862,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2014,"","2025-10-07",23958.1128890603,3.42903954512824,51.0877733655657,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2019,"","2025-10-07",28689.2710838374,2.8569700717926,57.3421123781351,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2018,"","2025-10-07",25096.1285862615,2.61595010757446,51.9662639587064,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2001,"","2025-10-07",8568.08719492031,NA,NA,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2008,"","2025-10-07",17278.4721681147,2.58945989608765,NA,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2002,"","2025-10-07",9504.45082486949,3.02970004081726,NA,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2016,"","2025-10-07",23023.0872293899,2.97810006141663,46.0492258820674,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2005,"","2025-10-07",13226.1466963892,2.26353001594544,NA,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2011,"","2025-10-07",20159.9329426413,3.6143401736456,50.4275094921369,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2007,"","2025-10-07",16581.2240531177,2.83138990402222,NA,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2017,"","2025-10-07",23973.0602295651,2.75081992149353,49.9712092283595,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2012,"","2025-10-07",21367.2180595372,3.90163701288194,52.1525037230692,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2015,"","2025-10-07",22484.3651382607,2.7885799407959,48.3464575023644,NA,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kenya","KE","KEN",2018,"","2025-10-07",4411.56104120886,5.10761976242065,NA,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2017,"","2025-10-07",4177.24993580267,4.96308994293213,11.8049232142021,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2013,"","2025-10-07",3106.39394464885,4.83721017837524,NA,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2001,"","2025-10-07",1961.05816869463,5.20621013641357,2.88299989700317,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2011,"","2025-10-07",2750.28663787693,4.70012998580933,NA,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2016,"","2025-10-07",3916.65315673095,4.89518022537231,11.6347883294504,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2006,"","2025-10-07",2330.13028941165,7.04983997344971,NA,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2010,"","2025-10-07",2634.89271323826,4.81548976898193,NA,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2009,"","2025-10-07",2480.0442906801,NA,3.99230003356934,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2005,"","2025-10-07",2188.6956101775,7.3356499671936,3.00099992752075,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2012,"","2025-10-07",2847.27068286846,4.93121004104614,NA,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2004,"","2025-10-07",2066.31540638632,6.79692983627319,2.96267008781433,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2007,"","2025-10-07",2481.08706146996,NA,NA,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2019,"","2025-10-07",4687.37782325306,5.37359210998097,10.4975595474243,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2000,"","2025-10-07",1906.89794095999,5.1867299079895,2.81501007080078,82.2300033569336,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2015,"","2025-10-07",3678.32614146019,4.74350023269653,9.25319496188721,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2008,"","2025-10-07",2459.12174524213,NA,NA,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2003,"","2025-10-07",1974.8582021244,6.49426984786987,NA,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2002,"","2025-10-07",1940.4030326056,6.17199993133545,2.87671995162964,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kenya","KE","KEN",2014,"","2025-10-07",3359.48950665093,4.7172999382019,NA,NA,"Sub-Saharan Africa","Nairobi","36.8126","-1.27975","Lower middle income","Blend"
"Kiribati","KI","KIR",2009,"","2025-10-07",1718.4917143995,NA,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2008,"","2025-10-07",1735.4318976867,NA,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2005,"","2025-10-07",1616.57992111619,NA,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2004,"","2025-10-07",1578.83869125735,NA,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2015,"","2025-10-07",2310.6029149637,10.7683901960784,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2001,"","2025-10-07",1591.2366300314,11.649169921875,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2002,"","2025-10-07",1605.07533314676,NA,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2007,"","2025-10-07",1792.04651189378,NA,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2019,"","2025-10-07",2762.93829961847,14.5197413461539,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2012,"","2025-10-07",1896.32489937688,12.499488,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2014,"","2025-10-07",2084.13105379102,11.513136036036,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2000,"","2025-10-07",1637.93601427336,10.0424404144287,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2011,"","2025-10-07",1785.57208346912,NA,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2018,"","2025-10-07",2671.76231658866,12.9204194888179,NA,97.9599990844727,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2003,"","2025-10-07",1578.28790886587,NA,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2010,"","2025-10-07",1724.46710150819,NA,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2006,"","2025-10-07",1727.77052465174,NA,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2017,"","2025-10-07",2562.06520074619,11.4761649484536,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2013,"","2025-10-07",2049.3339030677,12.0902942583732,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Kiribati","KI","KIR",2016,"","2025-10-07",2462.83249255576,11.646473381295,NA,NA,"East Asia & Pacific","Tarawa","172.979","1.32905","Lower middle income","IDA"
"Korea, Dem. People's Rep.","KP","PRK",2002,"","2025-10-07",NA,NA,NA,NA,"East Asia & Pacific","Pyongyang","125.754","39.0319","Low income","Not classified"
"Korea, Dem. People's Rep.","KP","PRK",2016,"","2025-10-07",NA,NA,NA,NA,"East Asia & Pacific","Pyongyang","125.754","39.0319","Low income","Not classified"
"Korea, Dem. People's Rep.","KP","PRK",2017,"","2025-10-07",NA,NA,NA,NA,"East Asia & Pacific","Pyongyang","125.754","39.0319","Low income","Not classified"
"Korea, Dem. People's Rep.","KP","PRK",2019,"","2025-10-07",NA,NA,NA,NA,"East Asia & Pacific","Pyongyang","125.754","39.0319","Low income","Not classified"
"Korea, Dem. People's Rep.","KP","PRK",2013,"","2025-10-07",NA,NA,NA,NA,"East Asia & Pacific","Pyongyang","125.754","39.0319","Low income","Not classified"
"Korea, Dem. People's Rep.","KP","PRK",2015,"","2025-10-07",NA,NA,27.9393501281738,NA,"East Asia & Pacific","Pyongyang","125.754","39.0319","Low income","Not classified"
"Korea, Dem. People's Rep.","KP","PRK",2014,"","2025-10-07",NA,NA,NA,NA,"East Asia & Pacific","Pyongyang","125.754","39.0319","Low income","Not classified"
"Korea, Dem. People's Rep.","KP","PRK",2012,"","2025-10-07",NA,NA,NA,NA,"East Asia & Pacific","Pyongyang","125.754","39.0319","Low income","Not classified"
"Korea, Dem. People's Rep.","KP","PRK",2009,"","2025-10-07",NA,NA,30.1253795623779,NA,"East Asia & Pacific","Pyongyang","125.754","39.0319","Low income","Not classified"
"Korea, Dem. People's Rep.","KP","PRK",2001,"","2025-10-07",NA,NA,NA,NA,"East Asia & Pacific","Pyongyang","125.754","39.0319","Low income","Not classified"
